Author,Known_paper,Unknown_paper,Is_same_author
yoshua_bengio,yoshua_bengio_15.txt,unknown,yoshua_bengio_5.txt,YES
zoubin_ghahramani,zoubin_ghahramani_1.txt,unknown,zoubin_ghahramani_11.txt,YES
yoshua_bengio,yoshua_bengio_2_2.txt,unknown,yoshua_bengio_5.txt,YES
alex_smola,alex_smola_5.txt,unknown,alex_smola_2_9.txt,YES
thomas_l_griffiths,thomas_l_griffiths_15.txt,unknown,thomas_l_griffiths_10.txt,YES
robert_tibshirani,robert_tibshirani_3_1.txt,unknown,robert_tibshirani_2_9.txt,YES
david_blei,david_blei_2_2.txt,unknown,david_blei_20.txt,YES
andrew_y_ng,andrew_y_ng_3.txt,unknown,andrew_y_ng_2_5.txt,YES
geoffrey_hinton,geoffrey_hinton_8.txt,unknown,geoffrey_hinton_4.txt,YES
alex_smola,alex_smola_2_2.txt,unknown,alex_smola_2_9.txt,YES
yee_whye_teh,yee_whye_teh_2_8.txt,unknown,yee_whye_teh_16.txt,YES
xiaojin_zhu,xiaojin_zhu_9.txt,unknown,xiaojin_zhu_3.txt,YES
radford_neal,radford_neal_3.txt,unknown,radford_neal_2_5.txt,YES
bernard_scholkopf,bernard_scholkopf_8.txt,unknown,bernard_scholkopf_15.txt,YES
zoubin_ghahramani,zoubin_ghahramani_9.txt,unknown,zoubin_ghahramani_11.txt,YES
yee_whye_teh,yee_whye_teh_15.txt,unknown,yee_whye_teh_16.txt,YES
yee_whye_teh,yee_whye_teh_7.txt,unknown,yee_whye_teh_16.txt,YES
daphne_koller,daphne_koller_11.txt,unknown,daphne_koller_3_6.txt,YES
zoubin_ghahramani,zoubin_ghahramani_15.txt,unknown,zoubin_ghahramani_11.txt,YES
vapnik,vapnik_2_8.txt,unknown,vapnik_2_2.txt,YES
bernard_scholkopf,bernard_scholkopf_20.txt,unknown,bernard_scholkopf_15.txt,YES
david_blei,david_blei_9.txt,unknown,david_blei_20.txt,YES
thomas_l_griffiths,thomas_l_griffiths_2_3.txt,unknown,thomas_l_griffiths_10.txt,YES
daphne_koller,daphne_koller_2_7.txt,unknown,daphne_koller_3_6.txt,YES
daphne_koller,daphne_koller_19.txt,unknown,daphne_koller_3_6.txt,YES
david_blei,david_blei_19.txt,unknown,david_blei_20.txt,YES
geoffrey_hinton,geoffrey_hinton_3_1.txt,unknown,geoffrey_hinton_4.txt,YES
xiaojin_zhu,xiaojin_zhu_8.txt,unknown,xiaojin_zhu_3.txt,YES
yee_whye_teh,yee_whye_teh_3.txt,unknown,yee_whye_teh_16.txt,YES
thorsten_joachims,thorsten_joachims_4.txt,unknown,thorsten_joachims_5.txt,YES
david_blei,david_blei_2.txt,unknown,david_blei_20.txt,YES
radford_neal,radford_neal_9.txt,unknown,radford_neal_2_5.txt,YES
geoffrey_hinton,geoffrey_hinton_5.txt,unknown,geoffrey_hinton_4.txt,YES
trevor_hastie,trevor_hastie_3_11.txt,unknown,trevor_hastie_16.txt,YES
trevor_hastie,trevor_hastie_3_1.txt,unknown,trevor_hastie_16.txt,YES
trevor_hastie,trevor_hastie_11.txt,unknown,trevor_hastie_16.txt,YES
yee_whye_teh,yee_whye_teh_19.txt,unknown,yee_whye_teh_16.txt,YES
zoubin_ghahramani,zoubin_ghahramani_3.txt,unknown,zoubin_ghahramani_11.txt,YES
bernard_scholkopf,bernard_scholkopf_2_1.txt,unknown,bernard_scholkopf_15.txt,YES
robert_tibshirani,robert_tibshirani_4.txt,unknown,robert_tibshirani_2_9.txt,YES
robert_tibshirani,robert_tibshirani_2_6.txt,unknown,robert_tibshirani_2_9.txt,YES
michael_jordan,michael_jordan_6.txt,unknown,michael_jordan_19.txt,YES
andrew_y_ng,andrew_y_ng_12.txt,unknown,andrew_y_ng_2_5.txt,YES
thomas_l_griffiths,thomas_l_griffiths_17.txt,unknown,thomas_l_griffiths_10.txt,YES
thomas_l_griffiths,thomas_l_griffiths_1.txt,unknown,thomas_l_griffiths_10.txt,YES
geoffrey_hinton,geoffrey_hinton_18.txt,unknown,geoffrey_hinton_4.txt,YES
alex_smola,alex_smola_3.txt,unknown,alex_smola_2_9.txt,YES
zoubin_ghahramani,zoubin_ghahramani_5.txt,unknown,zoubin_ghahramani_11.txt,YES
yann_lecun,yann_lecun_9.txt,unknown,yann_lecun_22.txt,YES
david_blei,david_blei_15.txt,unknown,david_blei_20.txt,YES
robert_tibshirani,robert_tibshirani_3_17.txt,unknown,robert_tibshirani_2_9.txt,YES
yoshua_bengio,yoshua_bengio_2.txt,unknown,yoshua_bengio_5.txt,YES
david_blei,david_blei_2_9.txt,unknown,david_blei_20.txt,YES
lawrence_saul,lawrence_saul_14.txt,unknown,lawrence_saul_19.txt,YES
tom_mitchell,tom_mitchell_2.txt,unknown,tom_mitchell_2_9.txt,YES
radford_neal,radford_neal_15.txt,unknown,radford_neal_2_5.txt,YES
yoshua_bengio,yoshua_bengio_22.txt,unknown,yoshua_bengio_5.txt,YES
robert_tibshirani,robert_tibshirani_3_5.txt,unknown,robert_tibshirani_2_9.txt,YES
yann_lecun,yann_lecun_5.txt,unknown,yann_lecun_22.txt,YES
xiaojin_zhu,xiaojin_zhu_13.txt,unknown,xiaojin_zhu_3.txt,YES
lawrence_saul,lawrence_saul_2.txt,unknown,lawrence_saul_19.txt,YES
tom_mitchell,tom_mitchell_2_3.txt,unknown,tom_mitchell_2_9.txt,YES
bernard_scholkopf,bernard_scholkopf_3_1.txt,unknown,bernard_scholkopf_15.txt,YES
robert_tibshirani,robert_tibshirani_16.txt,unknown,robert_tibshirani_2_9.txt,YES
vapnik,vapnik_3_2.txt,unknown,vapnik_2_2.txt,YES
bernard_scholkopf,bernard_scholkopf_4.txt,unknown,bernard_scholkopf_15.txt,YES
trevor_hastie,trevor_hastie_1.txt,unknown,trevor_hastie_16.txt,YES
vapnik,vapnik_22.txt,unknown,vapnik_2_2.txt,YES
zoubin_ghahramani,zoubin_ghahramani_18.txt,unknown,zoubin_ghahramani_11.txt,YES
michael_jordan,michael_jordan_2_3.txt,unknown,michael_jordan_19.txt,YES
tom_mitchell,tom_mitchell_3_3.txt,unknown,tom_mitchell_2_9.txt,YES
david_blei,david_blei_2_10.txt,unknown,david_blei_20.txt,YES
bernard_scholkopf,bernard_scholkopf_16.txt,unknown,bernard_scholkopf_15.txt,YES
andrew_y_ng,andrew_y_ng_2_10.txt,unknown,andrew_y_ng_2_5.txt,YES
yee_whye_teh,yee_whye_teh_5.txt,unknown,yee_whye_teh_16.txt,YES
trevor_hastie,trevor_hastie_2_10.txt,unknown,trevor_hastie_16.txt,YES
daphne_koller,daphne_koller_2_2.txt,unknown,daphne_koller_3_6.txt,YES
zoubin_ghahramani,zoubin_ghahramani_13.txt,unknown,zoubin_ghahramani_11.txt,YES
tom_mitchell,tom_mitchell_11.txt,unknown,tom_mitchell_2_9.txt,YES
vapnik,vapnik_2_6.txt,unknown,vapnik_2_2.txt,YES
bernard_scholkopf,bernard_scholkopf_2_6.txt,unknown,bernard_scholkopf_15.txt,YES
vapnik,vapnik_14.txt,unknown,vapnik_2_2.txt,YES
xiaojin_zhu,xiaojin_zhu_7.txt,unknown,xiaojin_zhu_3.txt,YES
lawrence_saul,lawrence_saul_6.txt,unknown,lawrence_saul_19.txt,YES
robert_tibshirani,robert_tibshirani_3_7.txt,unknown,robert_tibshirani_2_9.txt,YES
michael_jordan,michael_jordan_2_10.txt,unknown,michael_jordan_19.txt,YES
xiaojin_zhu,xiaojin_zhu_14.txt,unknown,xiaojin_zhu_3.txt,YES
michael_jordan,michael_jordan_2_1.txt,unknown,michael_jordan_19.txt,YES
thorsten_joachims,thorsten_joachims_17.txt,unknown,thorsten_joachims_5.txt,YES
bernard_scholkopf,bernard_scholkopf_12.txt,unknown,bernard_scholkopf_15.txt,YES
thomas_l_griffiths,thomas_l_griffiths_13.txt,unknown,thomas_l_griffiths_10.txt,YES
thomas_l_griffiths,thomas_l_griffiths_2.txt,unknown,thomas_l_griffiths_10.txt,YES
alex_smola,alex_smola_17.txt,unknown,alex_smola_2_9.txt,YES
michael_jordan,michael_jordan_3_2.txt,unknown,michael_jordan_19.txt,YES
radford_neal,radford_neal_3_6.txt,unknown,radford_neal_2_5.txt,YES
trevor_hastie,trevor_hastie_7.txt,unknown,trevor_hastie_16.txt,YES
daphne_koller,daphne_koller_2.txt,unknown,daphne_koller_3_6.txt,YES
yee_whye_teh,yee_whye_teh_11.txt,unknown,yee_whye_teh_16.txt,YES
yann_lecun,yann_lecun_7.txt,unknown,yann_lecun_22.txt,YES
david_blei,david_blei_2_6.txt,unknown,david_blei_20.txt,YES
radford_neal,radford_neal_3_8.txt,unknown,radford_neal_2_5.txt,YES
xiaojin_zhu,xiaojin_zhu_2_2.txt,unknown,xiaojin_zhu_3.txt,YES
radford_neal,radford_neal_2_1.txt,unknown,radford_neal_2_5.txt,YES
yoshua_bengio,yoshua_bengio_18.txt,unknown,yoshua_bengio_5.txt,YES
thorsten_joachims,thorsten_joachims_13.txt,unknown,thorsten_joachims_5.txt,YES
lawrence_saul,lawrence_saul_18.txt,unknown,lawrence_saul_19.txt,YES
yann_lecun,yann_lecun_2_8.txt,unknown,yann_lecun_22.txt,YES
tom_mitchell,tom_mitchell_3.txt,unknown,tom_mitchell_2_9.txt,YES
trevor_hastie,trevor_hastie_3_7.txt,unknown,trevor_hastie_16.txt,YES
yann_lecun,yann_lecun_3.txt,unknown,yann_lecun_22.txt,YES
yee_whye_teh,yee_whye_teh_21.txt,unknown,yee_whye_teh_16.txt,YES
trevor_hastie,trevor_hastie_2_6.txt,unknown,trevor_hastie_16.txt,YES
robert_tibshirani,robert_tibshirani_7.txt,unknown,robert_tibshirani_2_9.txt,YES
geoffrey_hinton,geoffrey_hinton_3.txt,unknown,geoffrey_hinton_4.txt,YES
radford_neal,radford_neal_3_1.txt,unknown,radford_neal_2_5.txt,YES
vapnik,vapnik_2_10.txt,unknown,vapnik_2_2.txt,YES
tom_mitchell,tom_mitchell_9.txt,unknown,tom_mitchell_2_9.txt,YES
david_blei,david_blei_14.txt,unknown,david_blei_20.txt,YES
trevor_hastie,trevor_hastie_2_8.txt,unknown,trevor_hastie_16.txt,YES
andrew_y_ng,andrew_y_ng_2.txt,unknown,andrew_y_ng_2_5.txt,YES
lawrence_saul,lawrence_saul_10.txt,unknown,lawrence_saul_19.txt,YES
alex_smola,alex_smola_7.txt,unknown,alex_smola_2_9.txt,YES
trevor_hastie,trevor_hastie_3_2.txt,unknown,trevor_hastie_16.txt,YES
robert_tibshirani,robert_tibshirani_3_8.txt,unknown,robert_tibshirani_2_9.txt,YES
thorsten_joachims,thorsten_joachims_3.txt,unknown,thorsten_joachims_5.txt,YES
michael_jordan,michael_jordan_2_8.txt,unknown,michael_jordan_19.txt,YES
thorsten_joachims,thorsten_joachims_8.txt,unknown,thorsten_joachims_5.txt,YES
bernard_scholkopf,bernard_scholkopf_3.txt,unknown,bernard_scholkopf_15.txt,YES
yoshua_bengio,yoshua_bengio_12.txt,unknown,yoshua_bengio_5.txt,YES
yee_whye_teh,yee_whye_teh_12.txt,unknown,yee_whye_teh_16.txt,YES
geoffrey_hinton,geoffrey_hinton_21.txt,unknown,geoffrey_hinton_4.txt,YES
yoshua_bengio,yoshua_bengio_2_3.txt,unknown,yoshua_bengio_5.txt,YES
robert_tibshirani,robert_tibshirani_5_2.txt,unknown,robert_tibshirani_2_9.txt,YES
alex_smola,alex_smola_14.txt,unknown,alex_smola_2_9.txt,YES
geoffrey_hinton,geoffrey_hinton_13.txt,unknown,geoffrey_hinton_4.txt,YES
daphne_koller,daphne_koller_20.txt,unknown,daphne_koller_3_6.txt,YES
thomas_l_griffiths,thomas_l_griffiths_2_8.txt,unknown,thomas_l_griffiths_10.txt,YES
daphne_koller,daphne_koller_9.txt,unknown,daphne_koller_3_6.txt,YES
radford_neal,radford_neal_17.txt,unknown,radford_neal_2_5.txt,YES
yann_lecun,yann_lecun_2_7.txt,unknown,yann_lecun_22.txt,YES
alex_smola,alex_smola_1.txt,unknown,alex_smola_2_9.txt,YES
xiaojin_zhu,xiaojin_zhu_4.txt,unknown,xiaojin_zhu_3.txt,YES
yoshua_bengio,yoshua_bengio_14.txt,unknown,yoshua_bengio_5.txt,YES
thomas_l_griffiths,thomas_l_griffiths_5.txt,unknown,thomas_l_griffiths_10.txt,YES
andrew_y_ng,andrew_y_ng_2_4.txt,unknown,andrew_y_ng_2_5.txt,YES
trevor_hastie,trevor_hastie_5.txt,unknown,trevor_hastie_16.txt,YES
radford_neal,radford_neal_12.txt,unknown,radford_neal_2_5.txt,YES
bernard_scholkopf,bernard_scholkopf_21.txt,unknown,bernard_scholkopf_15.txt,YES
radford_neal,radford_neal_2_2.txt,unknown,radford_neal_2_5.txt,YES
tom_mitchell,tom_mitchell_14.txt,unknown,tom_mitchell_2_9.txt,YES
alex_smola,alex_smola_16.txt,unknown,alex_smola_2_9.txt,YES
yann_lecun,yann_lecun_20.txt,unknown,yann_lecun_22.txt,YES
thomas_l_griffiths,thomas_l_griffiths_2_7.txt,unknown,thomas_l_griffiths_10.txt,YES
thorsten_joachims,thorsten_joachims_3_3.txt,unknown,thorsten_joachims_5.txt,YES
yann_lecun,yann_lecun_19.txt,unknown,yann_lecun_22.txt,YES
michael_jordan,michael_jordan_3_1.txt,unknown,michael_jordan_19.txt,YES
robert_tibshirani,robert_tibshirani_8.txt,unknown,robert_tibshirani_2_9.txt,YES
daphne_koller,daphne_koller_6.txt,unknown,daphne_koller_3_6.txt,YES
vapnik,vapnik_2_5.txt,unknown,vapnik_2_2.txt,YES
yoshua_bengio,yoshua_bengio_19.txt,unknown,yoshua_bengio_5.txt,YES
robert_tibshirani,robert_tibshirani_1.txt,unknown,robert_tibshirani_2_9.txt,YES
trevor_hastie,trevor_hastie_6.txt,unknown,trevor_hastie_16.txt,YES
tom_mitchell,tom_mitchell_2_5.txt,unknown,tom_mitchell_2_9.txt,YES
bernard_scholkopf,bernard_scholkopf_5.txt,unknown,bernard_scholkopf_15.txt,YES
yann_lecun,yann_lecun_2_2.txt,unknown,yann_lecun_22.txt,YES
thomas_l_griffiths,thomas_l_griffiths_19.txt,unknown,thomas_l_griffiths_10.txt,YES
lawrence_saul,lawrence_saul_11.txt,unknown,lawrence_saul_19.txt,YES
michael_jordan,michael_jordan_11.txt,unknown,michael_jordan_19.txt,YES
daphne_koller,daphne_koller_1.txt,unknown,daphne_koller_3_6.txt,YES
tom_mitchell,tom_mitchell_2_10.txt,unknown,tom_mitchell_2_9.txt,YES
yoshua_bengio,yoshua_bengio_20.txt,unknown,yoshua_bengio_5.txt,YES
radford_neal,radford_neal_2_3.txt,unknown,radford_neal_2_5.txt,YES
vapnik,vapnik_9.txt,unknown,vapnik_2_2.txt,YES
bernard_scholkopf,bernard_scholkopf_14.txt,unknown,bernard_scholkopf_15.txt,YES
andrew_y_ng,andrew_y_ng_11.txt,unknown,andrew_y_ng_2_5.txt,YES
lawrence_saul,lawrence_saul_2_6.txt,unknown,lawrence_saul_19.txt,YES
zoubin_ghahramani,zoubin_ghahramani_2_3.txt,unknown,zoubin_ghahramani_11.txt,YES
zoubin_ghahramani,zoubin_ghahramani_3_1.txt,unknown,zoubin_ghahramani_11.txt,YES
lawrence_saul,lawrence_saul_2_4.txt,unknown,lawrence_saul_19.txt,YES
david_blei,david_blei_2_7.txt,unknown,david_blei_20.txt,YES
vapnik,vapnik_13.txt,unknown,vapnik_2_2.txt,YES
zoubin_ghahramani,zoubin_ghahramani_2_8.txt,unknown,zoubin_ghahramani_11.txt,YES
alex_smola,alex_smola_2_3.txt,unknown,alex_smola_2_9.txt,YES
yann_lecun,yann_lecun_16.txt,unknown,yann_lecun_22.txt,YES
michael_jordan,michael_jordan_2_2.txt,unknown,michael_jordan_19.txt,YES
yoshua_bengio,yoshua_bengio_2_7.txt,unknown,yoshua_bengio_5.txt,YES
david_blei,david_blei_18.txt,unknown,david_blei_20.txt,YES
thorsten_joachims,thorsten_joachims_11.txt,unknown,thorsten_joachims_5.txt,YES
thorsten_joachims,thorsten_joachims_6.txt,unknown,thorsten_joachims_5.txt,YES
xiaojin_zhu,xiaojin_zhu_16.txt,unknown,xiaojin_zhu_3.txt,YES
geoffrey_hinton,geoffrey_hinton_12.txt,unknown,geoffrey_hinton_4.txt,YES
yann_lecun,yann_lecun_2_1.txt,unknown,yann_lecun_22.txt,YES
geoffrey_hinton,geoffrey_hinton_2_5.txt,unknown,geoffrey_hinton_4.txt,YES
geoffrey_hinton,geoffrey_hinton_2_4.txt,unknown,geoffrey_hinton_4.txt,YES
andrew_y_ng,andrew_y_ng_1.txt,unknown,andrew_y_ng_2_5.txt,YES
vapnik,vapnik_7.txt,unknown,vapnik_2_2.txt,YES
alex_smola,alex_smola_2.txt,unknown,alex_smola_2_9.txt,YES
xiaojin_zhu,xiaojin_zhu_2_7.txt,unknown,xiaojin_zhu_3.txt,YES
david_blei,david_blei_3.txt,unknown,david_blei_20.txt,YES
michael_jordan,michael_jordan_1.txt,unknown,michael_jordan_19.txt,YES
tom_mitchell,tom_mitchell_3_6.txt,unknown,tom_mitchell_2_9.txt,YES
zoubin_ghahramani,zoubin_ghahramani_3_4.txt,unknown,zoubin_ghahramani_11.txt,YES
geoffrey_hinton,geoffrey_hinton_11.txt,unknown,geoffrey_hinton_4.txt,YES
thorsten_joachims,thorsten_joachims_4_4.txt,unknown,thorsten_joachims_5.txt,YES
yann_lecun,yann_lecun_8.txt,unknown,yann_lecun_22.txt,YES
daphne_koller,daphne_koller_16.txt,unknown,daphne_koller_3_6.txt,YES
xiaojin_zhu,xiaojin_zhu_18.txt,unknown,xiaojin_zhu_3.txt,YES
xiaojin_zhu,xiaojin_zhu_11.txt,unknown,xiaojin_zhu_3.txt,YES
alex_smola,alex_smola_21.txt,unknown,alex_smola_2_9.txt,YES
david_blei,david_blei_15.txt,unknown,michael_jordan_14.txt,NO
xiaojin_zhu,xiaojin_zhu_12.txt,unknown,radford_neal_2_5.txt,NO
lawrence_saul,lawrence_saul_9.txt,unknown,tom_mitchell_12.txt,NO
bernard_scholkopf,bernard_scholkopf_2_4.txt,unknown,thomas_l_griffiths_2_2.txt,NO
yee_whye_teh,yee_whye_teh_16.txt,unknown,yann_lecun_3_3.txt,NO
robert_tibshirani,robert_tibshirani_20.txt,unknown,bernard_scholkopf_3.txt,NO
zoubin_ghahramani,zoubin_ghahramani_1.txt,unknown,vapnik_1.txt,NO
michael_jordan,michael_jordan_2_10.txt,unknown,andrew_y_ng_2.txt,NO
geoffrey_hinton,geoffrey_hinton_20.txt,unknown,yee_whye_teh_10.txt,NO
yee_whye_teh,yee_whye_teh_5.txt,unknown,yann_lecun_3_3.txt,NO
tom_mitchell,tom_mitchell_5.txt,unknown,daphne_koller_6.txt,NO
xiaojin_zhu,xiaojin_zhu_14.txt,unknown,radford_neal_2_5.txt,NO
trevor_hastie,trevor_hastie_16.txt,unknown,david_blei_18.txt,NO
lawrence_saul,lawrence_saul_2_4.txt,unknown,tom_mitchell_12.txt,NO
trevor_hastie,trevor_hastie_2_10.txt,unknown,david_blei_18.txt,NO
bernard_scholkopf,bernard_scholkopf_20.txt,unknown,thomas_l_griffiths_2_2.txt,NO
yann_lecun,yann_lecun_2_8.txt,unknown,xiaojin_zhu_10.txt,NO
trevor_hastie,trevor_hastie_3_2.txt,unknown,david_blei_18.txt,NO
david_blei,david_blei_21.txt,unknown,michael_jordan_14.txt,NO
daphne_koller,daphne_koller_16.txt,unknown,lawrence_saul_16.txt,NO
robert_tibshirani,robert_tibshirani_3_5.txt,unknown,bernard_scholkopf_3.txt,NO
lawrence_saul,lawrence_saul_17.txt,unknown,tom_mitchell_12.txt,NO
tom_mitchell,tom_mitchell_2_7.txt,unknown,daphne_koller_6.txt,NO
bernard_scholkopf,bernard_scholkopf_4.txt,unknown,thomas_l_griffiths_2_2.txt,NO
yann_lecun,yann_lecun_19.txt,unknown,xiaojin_zhu_10.txt,NO
trevor_hastie,trevor_hastie_1.txt,unknown,david_blei_18.txt,NO
lawrence_saul,lawrence_saul_4.txt,unknown,tom_mitchell_12.txt,NO
michael_jordan,michael_jordan_2_4.txt,unknown,andrew_y_ng_2.txt,NO
alex_smola,alex_smola_12.txt,unknown,yoshua_bengio_16.txt,NO
robert_tibshirani,robert_tibshirani_17.txt,unknown,bernard_scholkopf_3.txt,NO
michael_jordan,michael_jordan_2_1.txt,unknown,andrew_y_ng_2.txt,NO
lawrence_saul,lawrence_saul_19.txt,unknown,tom_mitchell_12.txt,NO
radford_neal,radford_neal_2_6.txt,unknown,trevor_hastie_7.txt,NO
alex_smola,alex_smola_2_5.txt,unknown,yoshua_bengio_16.txt,NO
tom_mitchell,tom_mitchell_6.txt,unknown,daphne_koller_6.txt,NO
yann_lecun,yann_lecun_1.txt,unknown,xiaojin_zhu_10.txt,NO
david_blei,david_blei_4.txt,unknown,michael_jordan_14.txt,NO
robert_tibshirani,robert_tibshirani_3_12.txt,unknown,bernard_scholkopf_3.txt,NO
yee_whye_teh,yee_whye_teh_2_8.txt,unknown,yann_lecun_3_3.txt,NO
thomas_l_griffiths,thomas_l_griffiths_16.txt,unknown,alex_smola_3.txt,NO
yoshua_bengio,yoshua_bengio_2_2.txt,unknown,robert_tibshirani_11.txt,NO
michael_jordan,michael_jordan_2.txt,unknown,andrew_y_ng_2.txt,NO
alex_smola,alex_smola_2_9.txt,unknown,yoshua_bengio_16.txt,NO
yee_whye_teh,yee_whye_teh_14.txt,unknown,yann_lecun_3_3.txt,NO
bernard_scholkopf,bernard_scholkopf_8.txt,unknown,thomas_l_griffiths_2_2.txt,NO
alex_smola,alex_smola_14.txt,unknown,yoshua_bengio_16.txt,NO
yoshua_bengio,yoshua_bengio_21.txt,unknown,robert_tibshirani_11.txt,NO
andrew_y_ng,andrew_y_ng_2_4.txt,unknown,geoffrey_hinton_2_6.txt,NO
bernard_scholkopf,bernard_scholkopf_19.txt,unknown,thomas_l_griffiths_2_2.txt,NO
trevor_hastie,trevor_hastie_2_8.txt,unknown,david_blei_18.txt,NO
tom_mitchell,tom_mitchell_2.txt,unknown,daphne_koller_6.txt,NO
michael_jordan,michael_jordan_8.txt,unknown,andrew_y_ng_2.txt,NO
robert_tibshirani,robert_tibshirani_16.txt,unknown,bernard_scholkopf_3.txt,NO
yoshua_bengio,yoshua_bengio_5.txt,unknown,robert_tibshirani_11.txt,NO
lawrence_saul,lawrence_saul_2.txt,unknown,tom_mitchell_12.txt,NO
andrew_y_ng,andrew_y_ng_2_6.txt,unknown,geoffrey_hinton_2_6.txt,NO
xiaojin_zhu,xiaojin_zhu_13.txt,unknown,radford_neal_2_5.txt,NO
xiaojin_zhu,xiaojin_zhu_2_5.txt,unknown,radford_neal_2_5.txt,NO
thomas_l_griffiths,thomas_l_griffiths_13.txt,unknown,alex_smola_3.txt,NO
geoffrey_hinton,geoffrey_hinton_2_9.txt,unknown,yee_whye_teh_10.txt,NO
yee_whye_teh,yee_whye_teh_1.txt,unknown,yann_lecun_3_3.txt,NO
tom_mitchell,tom_mitchell_2_8.txt,unknown,daphne_koller_6.txt,NO
lawrence_saul,lawrence_saul_3.txt,unknown,tom_mitchell_12.txt,NO
robert_tibshirani,robert_tibshirani_1.txt,unknown,bernard_scholkopf_3.txt,NO
