Author,Known_paper,Unknown_paper,Is_same_author
robert_tibshirani,robert_tibshirani_11.txt,unknown,robert_tibshirani_3_1.txt,YES
thomas_l_griffiths,thomas_l_griffiths_1.txt,unknown,thomas_l_griffiths_17.txt,YES
bernard_scholkopf,bernard_scholkopf_19.txt,unknown,bernard_scholkopf_12.txt,YES
xiaojin_zhu,xiaojin_zhu_2_7.txt,unknown,xiaojin_zhu_16.txt,YES
daphne_koller,daphne_koller_2_6.txt,unknown,daphne_koller_16.txt,YES
tom_mitchell,tom_mitchell_10.txt,unknown,tom_mitchell_14.txt,YES
andrew_y_ng,andrew_y_ng_2_7.txt,unknown,andrew_y_ng_2_2.txt,YES
geoffrey_hinton,geoffrey_hinton_5.txt,unknown,geoffrey_hinton_21.txt,YES
daphne_koller,daphne_koller_18.txt,unknown,daphne_koller_16.txt,YES
lawrence_saul,lawrence_saul_2_4.txt,unknown,lawrence_saul_17.txt,YES
michael_jordan,michael_jordan_2_3.txt,unknown,michael_jordan_13.txt,YES
lawrence_saul,lawrence_saul_9.txt,unknown,lawrence_saul_17.txt,YES
daphne_koller,daphne_koller_2_2.txt,unknown,daphne_koller_16.txt,YES
radford_neal,radford_neal_2_3.txt,unknown,radford_neal_2_3.txt,YES
robert_tibshirani,robert_tibshirani_2_6.txt,unknown,robert_tibshirani_3_1.txt,YES
thomas_l_griffiths,thomas_l_griffiths_2_4.txt,unknown,thomas_l_griffiths_17.txt,YES
andrew_y_ng,andrew_y_ng_2_4.txt,unknown,andrew_y_ng_2_2.txt,YES
david_blei,david_blei_4.txt,unknown,david_blei_2.txt,YES
trevor_hastie,trevor_hastie_3_1.txt,unknown,trevor_hastie_2_8.txt,YES
geoffrey_hinton,geoffrey_hinton_8.txt,unknown,geoffrey_hinton_21.txt,YES
thorsten_joachims,thorsten_joachims_3_6.txt,unknown,thorsten_joachims_4.txt,YES
zoubin_ghahramani,zoubin_ghahramani_7.txt,unknown,zoubin_ghahramani_5.txt,YES
michael_jordan,michael_jordan_2_4.txt,unknown,michael_jordan_13.txt,YES
david_blei,david_blei_5.txt,unknown,david_blei_2.txt,YES
yee_whye_teh,yee_whye_teh_10.txt,unknown,yee_whye_teh_5.txt,YES
geoffrey_hinton,geoffrey_hinton_2_3.txt,unknown,geoffrey_hinton_21.txt,YES
robert_tibshirani,robert_tibshirani_16.txt,unknown,robert_tibshirani_3_1.txt,YES
yoshua_bengio,yoshua_bengio_2_3.txt,unknown,yoshua_bengio_15.txt,YES
michael_jordan,michael_jordan_13.txt,unknown,michael_jordan_13.txt,YES
radford_neal,radford_neal_15.txt,unknown,radford_neal_2_3.txt,YES
andrew_y_ng,andrew_y_ng_2_2.txt,unknown,andrew_y_ng_2_2.txt,YES
michael_jordan,michael_jordan_14.txt,unknown,michael_jordan_13.txt,YES
zoubin_ghahramani,zoubin_ghahramani_5.txt,unknown,zoubin_ghahramani_5.txt,YES
yoshua_bengio,yoshua_bengio_15.txt,unknown,yoshua_bengio_15.txt,YES
michael_jordan,michael_jordan_3_1.txt,unknown,michael_jordan_13.txt,YES
alex_smola,alex_smola_5.txt,unknown,alex_smola_10.txt,YES
michael_jordan,michael_jordan_1.txt,unknown,michael_jordan_13.txt,YES
zoubin_ghahramani,zoubin_ghahramani_2_7.txt,unknown,zoubin_ghahramani_5.txt,YES
robert_tibshirani,robert_tibshirani_20.txt,unknown,robert_tibshirani_3_1.txt,YES
xiaojin_zhu,xiaojin_zhu_2_2.txt,unknown,xiaojin_zhu_16.txt,YES
michael_jordan,michael_jordan_20.txt,unknown,michael_jordan_13.txt,YES
thorsten_joachims,thorsten_joachims_1.txt,unknown,thorsten_joachims_4.txt,YES
radford_neal,radford_neal_2_1.txt,unknown,radford_neal_2_3.txt,YES
thorsten_joachims,thorsten_joachims_3_10.txt,unknown,thorsten_joachims_4.txt,YES
vapnik,vapnik_3_6.txt,unknown,vapnik_2_2.txt,YES
yoshua_bengio,yoshua_bengio_2_6.txt,unknown,yoshua_bengio_15.txt,YES
yoshua_bengio,yoshua_bengio_12.txt,unknown,yoshua_bengio_15.txt,YES
david_blei,david_blei_2_7.txt,unknown,david_blei_2.txt,YES
robert_tibshirani,robert_tibshirani_3_1.txt,unknown,robert_tibshirani_3_1.txt,YES
thomas_l_griffiths,thomas_l_griffiths_5.txt,unknown,thomas_l_griffiths_17.txt,YES
lawrence_saul,lawrence_saul_2_8.txt,unknown,lawrence_saul_17.txt,YES
yee_whye_teh,yee_whye_teh_7.txt,unknown,yee_whye_teh_5.txt,YES
vapnik,vapnik_16.txt,unknown,vapnik_2_2.txt,YES
thomas_l_griffiths,thomas_l_griffiths_6.txt,unknown,thomas_l_griffiths_17.txt,YES
thomas_l_griffiths,thomas_l_griffiths_2_2.txt,unknown,thomas_l_griffiths_17.txt,YES
zoubin_ghahramani,zoubin_ghahramani_3.txt,unknown,zoubin_ghahramani_5.txt,YES
daphne_koller,daphne_koller_16.txt,unknown,daphne_koller_16.txt,YES
david_blei,david_blei_22.txt,unknown,david_blei_2.txt,YES
vapnik,vapnik_2_10.txt,unknown,vapnik_2_2.txt,YES
xiaojin_zhu,xiaojin_zhu_3.txt,unknown,xiaojin_zhu_16.txt,YES
thorsten_joachims,thorsten_joachims_13.txt,unknown,thorsten_joachims_4.txt,YES
andrew_y_ng,andrew_y_ng_19.txt,unknown,andrew_y_ng_2_2.txt,YES
xiaojin_zhu,xiaojin_zhu_1.txt,unknown,xiaojin_zhu_16.txt,YES
bernard_scholkopf,bernard_scholkopf_21.txt,unknown,bernard_scholkopf_12.txt,YES
yoshua_bengio,yoshua_bengio_4.txt,unknown,yoshua_bengio_15.txt,YES
yann_lecun,yann_lecun_19.txt,unknown,yann_lecun_7.txt,YES
tom_mitchell,tom_mitchell_2.txt,unknown,tom_mitchell_14.txt,YES
andrew_y_ng,andrew_y_ng_2_6.txt,unknown,andrew_y_ng_2_2.txt,YES
trevor_hastie,trevor_hastie_2_6.txt,unknown,trevor_hastie_2_8.txt,YES
bernard_scholkopf,bernard_scholkopf_15.txt,unknown,bernard_scholkopf_12.txt,YES
bernard_scholkopf,bernard_scholkopf_2_8.txt,unknown,bernard_scholkopf_12.txt,YES
zoubin_ghahramani,zoubin_ghahramani_3_10.txt,unknown,zoubin_ghahramani_5.txt,YES
yee_whye_teh,yee_whye_teh_2_1.txt,unknown,yee_whye_teh_5.txt,YES
geoffrey_hinton,geoffrey_hinton_4.txt,unknown,geoffrey_hinton_21.txt,YES
lawrence_saul,lawrence_saul_16.txt,unknown,lawrence_saul_17.txt,YES
lawrence_saul,lawrence_saul_14.txt,unknown,lawrence_saul_17.txt,YES
bernard_scholkopf,bernard_scholkopf_16.txt,unknown,bernard_scholkopf_12.txt,YES
yann_lecun,yann_lecun_2_1.txt,unknown,yann_lecun_7.txt,YES
xiaojin_zhu,xiaojin_zhu_11.txt,unknown,xiaojin_zhu_16.txt,YES
yee_whye_teh,yee_whye_teh_2_8.txt,unknown,yee_whye_teh_5.txt,YES
vapnik,vapnik_2_8.txt,unknown,vapnik_2_2.txt,YES
radford_neal,radford_neal_17.txt,unknown,radford_neal_2_3.txt,YES
tom_mitchell,tom_mitchell_2_5.txt,unknown,tom_mitchell_14.txt,YES
trevor_hastie,trevor_hastie_21.txt,unknown,trevor_hastie_2_8.txt,YES
radford_neal,radford_neal_2_6.txt,unknown,radford_neal_2_3.txt,YES
yee_whye_teh,yee_whye_teh_2.txt,unknown,yee_whye_teh_5.txt,YES
alex_smola,alex_smola_21.txt,unknown,alex_smola_10.txt,YES
zoubin_ghahramani,zoubin_ghahramani_3_9.txt,unknown,zoubin_ghahramani_5.txt,YES
bernard_scholkopf,bernard_scholkopf_5.txt,unknown,bernard_scholkopf_12.txt,YES
thorsten_joachims,thorsten_joachims_2_4.txt,unknown,thorsten_joachims_4.txt,YES
xiaojin_zhu,xiaojin_zhu_12.txt,unknown,xiaojin_zhu_16.txt,YES
zoubin_ghahramani,zoubin_ghahramani_14.txt,unknown,zoubin_ghahramani_5.txt,YES
daphne_koller,daphne_koller_20.txt,unknown,daphne_koller_16.txt,YES
yoshua_bengio,yoshua_bengio_19.txt,unknown,yoshua_bengio_15.txt,YES
alex_smola,alex_smola_2_9.txt,unknown,alex_smola_10.txt,YES
lawrence_saul,lawrence_saul_4.txt,unknown,lawrence_saul_17.txt,YES
andrew_y_ng,andrew_y_ng_8.txt,unknown,andrew_y_ng_2_2.txt,YES
thomas_l_griffiths,thomas_l_griffiths_2_7.txt,unknown,thomas_l_griffiths_17.txt,YES
michael_jordan,michael_jordan_2_1.txt,unknown,michael_jordan_13.txt,YES
radford_neal,radford_neal_3_1.txt,unknown,radford_neal_2_3.txt,YES
thorsten_joachims,thorsten_joachims_8.txt,unknown,thorsten_joachims_4.txt,YES
vapnik,vapnik_2_1.txt,unknown,vapnik_2_2.txt,YES
tom_mitchell,tom_mitchell_2_6.txt,unknown,tom_mitchell_14.txt,YES
tom_mitchell,tom_mitchell_5.txt,unknown,tom_mitchell_14.txt,YES
bernard_scholkopf,bernard_scholkopf_3.txt,unknown,bernard_scholkopf_12.txt,YES
alex_smola,alex_smola_3.txt,unknown,alex_smola_10.txt,YES
yoshua_bengio,yoshua_bengio_14.txt,unknown,yoshua_bengio_15.txt,YES
vapnik,vapnik_2_2.txt,unknown,vapnik_2_2.txt,YES
tom_mitchell,tom_mitchell_2_8.txt,unknown,tom_mitchell_14.txt,YES
michael_jordan,michael_jordan_11.txt,unknown,michael_jordan_13.txt,YES
thomas_l_griffiths,thomas_l_griffiths_4.txt,unknown,thomas_l_griffiths_17.txt,YES
xiaojin_zhu,xiaojin_zhu_16.txt,unknown,xiaojin_zhu_16.txt,YES
radford_neal,radford_neal_3_6.txt,unknown,radford_neal_2_3.txt,YES
yann_lecun,yann_lecun_1.txt,unknown,yann_lecun_7.txt,YES
david_blei,david_blei_2_6.txt,unknown,david_blei_2.txt,YES
tom_mitchell,tom_mitchell_6.txt,unknown,tom_mitchell_14.txt,YES
zoubin_ghahramani,zoubin_ghahramani_3_4.txt,unknown,zoubin_ghahramani_5.txt,YES
geoffrey_hinton,geoffrey_hinton_2_5.txt,unknown,geoffrey_hinton_21.txt,YES
thomas_l_griffiths,thomas_l_griffiths_17.txt,unknown,thomas_l_griffiths_17.txt,YES
yoshua_bengio,yoshua_bengio_2_2.txt,unknown,yoshua_bengio_15.txt,YES
robert_tibshirani,robert_tibshirani_3_7.txt,unknown,robert_tibshirani_3_1.txt,YES
bernard_scholkopf,bernard_scholkopf_4.txt,unknown,bernard_scholkopf_12.txt,YES
david_blei,david_blei_14.txt,unknown,david_blei_2.txt,YES
andrew_y_ng,andrew_y_ng_2.txt,unknown,andrew_y_ng_2_2.txt,YES
yann_lecun,yann_lecun_2_7.txt,unknown,yann_lecun_7.txt,YES
yee_whye_teh,yee_whye_teh_4.txt,unknown,yee_whye_teh_5.txt,YES
vapnik,vapnik_2_7.txt,unknown,vapnik_2_2.txt,YES
david_blei,david_blei_21.txt,unknown,david_blei_2.txt,YES
geoffrey_hinton,geoffrey_hinton_6.txt,unknown,geoffrey_hinton_21.txt,YES
david_blei,david_blei_1.txt,unknown,david_blei_2.txt,YES
robert_tibshirani,robert_tibshirani_3_5.txt,unknown,robert_tibshirani_3_1.txt,YES
alex_smola,alex_smola_3_2.txt,unknown,alex_smola_10.txt,YES
lawrence_saul,lawrence_saul_8.txt,unknown,lawrence_saul_17.txt,YES
daphne_koller,daphne_koller_11.txt,unknown,daphne_koller_16.txt,YES
alex_smola,alex_smola_13.txt,unknown,alex_smola_10.txt,YES
lawrence_saul,lawrence_saul_11.txt,unknown,lawrence_saul_17.txt,YES
yann_lecun,yann_lecun_22.txt,unknown,yann_lecun_7.txt,YES
alex_smola,alex_smola_16.txt,unknown,alex_smola_10.txt,YES
geoffrey_hinton,geoffrey_hinton_20.txt,unknown,geoffrey_hinton_21.txt,YES
trevor_hastie,trevor_hastie_2_9.txt,unknown,trevor_hastie_2_8.txt,YES
daphne_koller,daphne_koller_10.txt,unknown,daphne_koller_16.txt,YES
trevor_hastie,trevor_hastie_19.txt,unknown,trevor_hastie_2_8.txt,YES
yoshua_bengio,yoshua_bengio_2_7.txt,unknown,yoshua_bengio_15.txt,YES
yee_whye_teh,yee_whye_teh_5.txt,unknown,yee_whye_teh_5.txt,YES
daphne_koller,daphne_koller_7.txt,unknown,daphne_koller_16.txt,YES
radford_neal,radford_neal_9.txt,unknown,radford_neal_2_3.txt,YES
trevor_hastie,trevor_hastie_11.txt,unknown,trevor_hastie_2_8.txt,YES
radford_neal,radford_neal_12.txt,unknown,david_blei_16.txt,NO
thomas_l_griffiths,thomas_l_griffiths_13.txt,unknown,zoubin_ghahramani_13.txt,NO
vapnik,vapnik_14.txt,unknown,yann_lecun_2_1.txt,NO
yann_lecun,yann_lecun_3.txt,unknown,alex_smola_3.txt,NO
bernard_scholkopf,bernard_scholkopf_16.txt,unknown,david_blei_14.txt,NO
yee_whye_teh,yee_whye_teh_7.txt,unknown,bernard_scholkopf_3.txt,NO
radford_neal,radford_neal_17.txt,unknown,david_blei_16.txt,NO
lawrence_saul,lawrence_saul_2.txt,unknown,geoffrey_hinton_18.txt,NO
bernard_scholkopf,bernard_scholkopf_11.txt,unknown,david_blei_14.txt,NO
yee_whye_teh,yee_whye_teh_10.txt,unknown,bernard_scholkopf_3.txt,NO
daphne_koller,daphne_koller_3_4.txt,unknown,michael_jordan_2_8.txt,NO
zoubin_ghahramani,zoubin_ghahramani_11.txt,unknown,xiaojin_zhu_2_5.txt,NO
radford_neal,radford_neal_2_4.txt,unknown,david_blei_16.txt,NO
tom_mitchell,tom_mitchell_3_3.txt,unknown,michael_jordan_7.txt,NO
tom_mitchell,tom_mitchell_14.txt,unknown,michael_jordan_7.txt,NO
trevor_hastie,trevor_hastie_3_11.txt,unknown,tom_mitchell_2_7.txt,NO
alex_smola,alex_smola_3.txt,unknown,vapnik_3_6.txt,NO
robert_tibshirani,robert_tibshirani_16.txt,unknown,yee_whye_teh_12.txt,NO
daphne_koller,daphne_koller_2_8.txt,unknown,michael_jordan_2_8.txt,NO
bernard_scholkopf,bernard_scholkopf_2.txt,unknown,david_blei_14.txt,NO
thomas_l_griffiths,thomas_l_griffiths_21.txt,unknown,zoubin_ghahramani_13.txt,NO
trevor_hastie,trevor_hastie_3_1.txt,unknown,tom_mitchell_2_7.txt,NO
alex_smola,alex_smola_18.txt,unknown,vapnik_3_6.txt,NO
lawrence_saul,lawrence_saul_7.txt,unknown,geoffrey_hinton_18.txt,NO
tom_mitchell,tom_mitchell_2_9.txt,unknown,michael_jordan_7.txt,NO
robert_tibshirani,robert_tibshirani_7.txt,unknown,yee_whye_teh_12.txt,NO
robert_tibshirani,robert_tibshirani_3_12.txt,unknown,yee_whye_teh_12.txt,NO
vapnik,vapnik_2.txt,unknown,yann_lecun_2_1.txt,NO
zoubin_ghahramani,zoubin_ghahramani_2_7.txt,unknown,xiaojin_zhu_2_5.txt,NO
david_blei,david_blei_4.txt,unknown,zoubin_ghahramani_7.txt,NO
thomas_l_griffiths,thomas_l_griffiths_5.txt,unknown,zoubin_ghahramani_13.txt,NO
radford_neal,radford_neal_3_9.txt,unknown,david_blei_16.txt,NO
david_blei,david_blei_2.txt,unknown,zoubin_ghahramani_7.txt,NO
trevor_hastie,trevor_hastie_2_6.txt,unknown,tom_mitchell_2_7.txt,NO
lawrence_saul,lawrence_saul_2_6.txt,unknown,geoffrey_hinton_18.txt,NO
michael_jordan,michael_jordan_6.txt,unknown,radford_neal_3_6.txt,NO
thomas_l_griffiths,thomas_l_griffiths_15.txt,unknown,zoubin_ghahramani_13.txt,NO
andrew_y_ng,andrew_y_ng_17.txt,unknown,yann_lecun_3.txt,NO
andrew_y_ng,andrew_y_ng_2_2.txt,unknown,yann_lecun_3.txt,NO
zoubin_ghahramani,zoubin_ghahramani_2_8.txt,unknown,xiaojin_zhu_2_5.txt,NO
yann_lecun,yann_lecun_2_6.txt,unknown,alex_smola_3.txt,NO
robert_tibshirani,robert_tibshirani_2_6.txt,unknown,yee_whye_teh_12.txt,NO
daphne_koller,daphne_koller_7.txt,unknown,michael_jordan_2_8.txt,NO
david_blei,david_blei_14.txt,unknown,zoubin_ghahramani_7.txt,NO
geoffrey_hinton,geoffrey_hinton_2_10.txt,unknown,yee_whye_teh_12.txt,NO
