Author,Known_paper,Unknown_paper,Is_same_author
geoffrey_hinton,geoffrey_hinton_2_5.txt,unknown,geoffrey_hinton_11.txt,YES
lawrence_saul,lawrence_saul_4.txt,unknown,lawrence_saul_8.txt,YES
yee_whye_teh,yee_whye_teh_17.txt,unknown,yee_whye_teh_21.txt,YES
yann_lecun,yann_lecun_7.txt,unknown,yann_lecun_1.txt,YES
andrew_y_ng,andrew_y_ng_2_2.txt,unknown,andrew_y_ng_11.txt,YES
radford_neal,radford_neal_12.txt,unknown,yoshua_bengio_4.txt,NO
lawrence_saul,lawrence_saul_10.txt,unknown,lawrence_saul_8.txt,YES
vapnik,vapnik_7.txt,unknown,vapnik_2.txt,YES
zoubin_ghahramani,zoubin_ghahramani_3.txt,unknown,xiaojin_zhu_2_5.txt,NO
michael_jordan,michael_jordan_2_10.txt,unknown,robert_tibshirani_3_9.txt,NO
yoshua_bengio,yoshua_bengio_13.txt,unknown,yoshua_bengio_10.txt,YES
zoubin_ghahramani,zoubin_ghahramani_17.txt,unknown,xiaojin_zhu_2_5.txt,NO
daphne_koller,daphne_koller_1.txt,unknown,daphne_koller_11.txt,YES
andrew_y_ng,andrew_y_ng_11.txt,unknown,michael_jordan_18.txt,NO
david_blei,david_blei_2_9.txt,unknown,yann_lecun_17.txt,NO
xiaojin_zhu,xiaojin_zhu_15.txt,unknown,yee_whye_teh_1.txt,NO
andrew_y_ng,andrew_y_ng_17.txt,unknown,michael_jordan_18.txt,NO
michael_jordan,michael_jordan_1.txt,unknown,michael_jordan_18.txt,YES
bernard_scholkopf,bernard_scholkopf_2_4.txt,unknown,bernard_scholkopf_21.txt,YES
tom_mitchell,tom_mitchell_2.txt,unknown,geoffrey_hinton_6.txt,NO
yee_whye_teh,yee_whye_teh_14.txt,unknown,yee_whye_teh_21.txt,YES
david_blei,david_blei_14.txt,unknown,david_blei_5.txt,YES
zoubin_ghahramani,zoubin_ghahramani_3_5.txt,unknown,zoubin_ghahramani_3_1.txt,YES
lawrence_saul,lawrence_saul_9.txt,unknown,thorsten_joachims_5.txt,NO
andrew_y_ng,andrew_y_ng_2_6.txt,unknown,andrew_y_ng_11.txt,YES
andrew_y_ng,andrew_y_ng_18.txt,unknown,andrew_y_ng_11.txt,YES
zoubin_ghahramani,zoubin_ghahramani_18.txt,unknown,xiaojin_zhu_2_5.txt,NO
trevor_hastie,trevor_hastie_6.txt,unknown,trevor_hastie_2_9.txt,YES
yee_whye_teh,yee_whye_teh_3.txt,unknown,bernard_scholkopf_14.txt,NO
michael_jordan,michael_jordan_8.txt,unknown,michael_jordan_18.txt,YES
andrew_y_ng,andrew_y_ng_2_7.txt,unknown,andrew_y_ng_11.txt,YES
vapnik,vapnik_13.txt,unknown,vapnik_2.txt,YES
yoshua_bengio,yoshua_bengio_12.txt,unknown,yoshua_bengio_10.txt,YES
lawrence_saul,lawrence_saul_11.txt,unknown,thorsten_joachims_5.txt,NO
radford_neal,radford_neal_2_3.txt,unknown,yoshua_bengio_4.txt,NO
yoshua_bengio,yoshua_bengio_12.txt,unknown,thomas_l_griffiths_6.txt,NO
andrew_y_ng,andrew_y_ng_2_6.txt,unknown,michael_jordan_18.txt,NO
thomas_l_griffiths,thomas_l_griffiths_21.txt,unknown,thomas_l_griffiths_1.txt,YES
geoffrey_hinton,geoffrey_hinton_21.txt,unknown,geoffrey_hinton_11.txt,YES
yann_lecun,yann_lecun_9.txt,unknown,yann_lecun_1.txt,YES
david_blei,david_blei_15.txt,unknown,david_blei_5.txt,YES
vapnik,vapnik_4.txt,unknown,zoubin_ghahramani_15.txt,NO
zoubin_ghahramani,zoubin_ghahramani_3_4.txt,unknown,xiaojin_zhu_2_5.txt,NO
lawrence_saul,lawrence_saul_2_8.txt,unknown,thorsten_joachims_5.txt,NO
radford_neal,radford_neal_3_8.txt,unknown,yoshua_bengio_4.txt,NO
thomas_l_griffiths,thomas_l_griffiths_4.txt,unknown,david_blei_16.txt,NO
radford_neal,radford_neal_13.txt,unknown,yoshua_bengio_4.txt,NO
tom_mitchell,tom_mitchell_3_5.txt,unknown,geoffrey_hinton_6.txt,NO
alex_smola,alex_smola_5.txt,unknown,trevor_hastie_3_2.txt,NO
tom_mitchell,tom_mitchell_14.txt,unknown,geoffrey_hinton_6.txt,NO
zoubin_ghahramani,zoubin_ghahramani_3_10.txt,unknown,xiaojin_zhu_2_5.txt,NO
daphne_koller,daphne_koller_6.txt,unknown,andrew_y_ng_2_3.txt,NO
tom_mitchell,tom_mitchell_3_6.txt,unknown,tom_mitchell_11.txt,YES
daphne_koller,daphne_koller_19.txt,unknown,daphne_koller_11.txt,YES
thorsten_joachims,thorsten_joachims_11.txt,unknown,thorsten_joachims_17.txt,YES
thomas_l_griffiths,thomas_l_griffiths_10.txt,unknown,thomas_l_griffiths_1.txt,YES
thomas_l_griffiths,thomas_l_griffiths_11.txt,unknown,david_blei_16.txt,NO
thorsten_joachims,thorsten_joachims_4.txt,unknown,lawrence_saul_15.txt,NO
yann_lecun,yann_lecun_2_1.txt,unknown,yann_lecun_1.txt,YES
geoffrey_hinton,geoffrey_hinton_2_4.txt,unknown,daphne_koller_19.txt,NO
yann_lecun,yann_lecun_22.txt,unknown,yann_lecun_1.txt,YES
vapnik,vapnik_3_2.txt,unknown,zoubin_ghahramani_15.txt,NO
tom_mitchell,tom_mitchell_2_3.txt,unknown,tom_mitchell_11.txt,YES
vapnik,vapnik_2_6.txt,unknown,zoubin_ghahramani_15.txt,NO
thorsten_joachims,thorsten_joachims_2_4.txt,unknown,thorsten_joachims_17.txt,YES
trevor_hastie,trevor_hastie_5.txt,unknown,trevor_hastie_2_9.txt,YES
vapnik,vapnik_2_10.txt,unknown,zoubin_ghahramani_15.txt,NO
geoffrey_hinton,geoffrey_hinton_20.txt,unknown,daphne_koller_19.txt,NO
yann_lecun,yann_lecun_19.txt,unknown,radford_neal_2_4.txt,NO
xiaojin_zhu,xiaojin_zhu_16.txt,unknown,yee_whye_teh_1.txt,NO
radford_neal,radford_neal_13.txt,unknown,radford_neal_2_3.txt,YES
yoshua_bengio,yoshua_bengio_22.txt,unknown,thomas_l_griffiths_6.txt,NO
trevor_hastie,trevor_hastie_21.txt,unknown,trevor_hastie_2_9.txt,YES
yoshua_bengio,yoshua_bengio_16.txt,unknown,thomas_l_griffiths_6.txt,NO
radford_neal,radford_neal_9.txt,unknown,yoshua_bengio_4.txt,NO
yann_lecun,yann_lecun_6.txt,unknown,radford_neal_2_4.txt,NO
daphne_koller,daphne_koller_2_7.txt,unknown,daphne_koller_11.txt,YES
radford_neal,radford_neal_3_5.txt,unknown,radford_neal_2_3.txt,YES
trevor_hastie,trevor_hastie_19.txt,unknown,alex_smola_3.txt,NO
tom_mitchell,tom_mitchell_5.txt,unknown,geoffrey_hinton_6.txt,NO
thorsten_joachims,thorsten_joachims_3_3.txt,unknown,lawrence_saul_15.txt,NO
geoffrey_hinton,geoffrey_hinton_2_3.txt,unknown,daphne_koller_19.txt,NO
yoshua_bengio,yoshua_bengio_14.txt,unknown,yoshua_bengio_10.txt,YES
trevor_hastie,trevor_hastie_3_11.txt,unknown,trevor_hastie_2_9.txt,YES
bernard_scholkopf,bernard_scholkopf_11.txt,unknown,tom_mitchell_2_3.txt,NO
radford_neal,radford_neal_12.txt,unknown,radford_neal_2_3.txt,YES
trevor_hastie,trevor_hastie_3_7.txt,unknown,alex_smola_3.txt,NO
alex_smola,alex_smola_1.txt,unknown,trevor_hastie_3_2.txt,NO
geoffrey_hinton,geoffrey_hinton_2_9.txt,unknown,geoffrey_hinton_11.txt,YES
xiaojin_zhu,xiaojin_zhu_3.txt,unknown,xiaojin_zhu_14.txt,YES
robert_tibshirani,robert_tibshirani_6.txt,unknown,vapnik_14.txt,NO
thorsten_joachims,thorsten_joachims_13.txt,unknown,lawrence_saul_15.txt,NO
thorsten_joachims,thorsten_joachims_3_6.txt,unknown,thorsten_joachims_17.txt,YES
yann_lecun,yann_lecun_6.txt,unknown,yann_lecun_1.txt,YES
bernard_scholkopf,bernard_scholkopf_2_6.txt,unknown,tom_mitchell_2_3.txt,NO
daphne_koller,daphne_koller_2.txt,unknown,andrew_y_ng_2_3.txt,NO
thomas_l_griffiths,thomas_l_griffiths_21.txt,unknown,david_blei_16.txt,NO
yoshua_bengio,yoshua_bengio_8.txt,unknown,thomas_l_griffiths_6.txt,NO
xiaojin_zhu,xiaojin_zhu_11.txt,unknown,xiaojin_zhu_14.txt,YES
trevor_hastie,trevor_hastie_2_7.txt,unknown,alex_smola_3.txt,NO
bernard_scholkopf,bernard_scholkopf_8.txt,unknown,bernard_scholkopf_21.txt,YES
robert_tibshirani,robert_tibshirani_5.txt,unknown,vapnik_14.txt,NO
daphne_koller,daphne_koller_11.txt,unknown,andrew_y_ng_2_3.txt,NO
bernard_scholkopf,bernard_scholkopf_11.txt,unknown,bernard_scholkopf_21.txt,YES
bernard_scholkopf,bernard_scholkopf_14.txt,unknown,bernard_scholkopf_21.txt,YES
geoffrey_hinton,geoffrey_hinton_8.txt,unknown,daphne_koller_19.txt,NO
yann_lecun,yann_lecun_20.txt,unknown,yann_lecun_1.txt,YES
david_blei,david_blei_20.txt,unknown,yann_lecun_17.txt,NO
lawrence_saul,lawrence_saul_5.txt,unknown,thorsten_joachims_5.txt,NO
vapnik,vapnik_1.txt,unknown,vapnik_2.txt,YES
radford_neal,radford_neal_3_1.txt,unknown,yoshua_bengio_4.txt,NO
yann_lecun,yann_lecun_16.txt,unknown,radford_neal_2_4.txt,NO
yann_lecun,yann_lecun_17.txt,unknown,yann_lecun_1.txt,YES
robert_tibshirani,robert_tibshirani_5_2.txt,unknown,vapnik_14.txt,NO
david_blei,david_blei_2_2.txt,unknown,david_blei_5.txt,YES
yee_whye_teh,yee_whye_teh_2.txt,unknown,bernard_scholkopf_14.txt,NO
david_blei,david_blei_20.txt,unknown,david_blei_5.txt,YES
alex_smola,alex_smola_17.txt,unknown,trevor_hastie_3_2.txt,NO
robert_tibshirani,robert_tibshirani_2_9.txt,unknown,robert_tibshirani_8.txt,YES
radford_neal,radford_neal_3_1.txt,unknown,radford_neal_2_3.txt,YES
alex_smola,alex_smola_21.txt,unknown,trevor_hastie_3_2.txt,NO
tom_mitchell,tom_mitchell_11.txt,unknown,geoffrey_hinton_6.txt,NO
yann_lecun,yann_lecun_2_6.txt,unknown,radford_neal_2_4.txt,NO
thorsten_joachims,thorsten_joachims_8.txt,unknown,thorsten_joachims_17.txt,YES
thomas_l_griffiths,thomas_l_griffiths_2_8.txt,unknown,thomas_l_griffiths_1.txt,YES
yoshua_bengio,yoshua_bengio_14.txt,unknown,thomas_l_griffiths_6.txt,NO
yoshua_bengio,yoshua_bengio_19.txt,unknown,yoshua_bengio_10.txt,YES
tom_mitchell,tom_mitchell_9.txt,unknown,tom_mitchell_11.txt,YES
david_blei,david_blei_2.txt,unknown,david_blei_5.txt,YES
yoshua_bengio,yoshua_bengio_2_2.txt,unknown,yoshua_bengio_10.txt,YES
xiaojin_zhu,xiaojin_zhu_13.txt,unknown,xiaojin_zhu_14.txt,YES
vapnik,vapnik_15.txt,unknown,zoubin_ghahramani_15.txt,NO
vapnik,vapnik_22.txt,unknown,zoubin_ghahramani_15.txt,NO
daphne_koller,daphne_koller_18.txt,unknown,andrew_y_ng_2_3.txt,NO
xiaojin_zhu,xiaojin_zhu_9.txt,unknown,yee_whye_teh_1.txt,NO
david_blei,david_blei_5.txt,unknown,yann_lecun_17.txt,NO
michael_jordan,michael_jordan_19.txt,unknown,robert_tibshirani_3_9.txt,NO
daphne_koller,daphne_koller_2_2.txt,unknown,daphne_koller_11.txt,YES
bernard_scholkopf,bernard_scholkopf_8.txt,unknown,tom_mitchell_2_3.txt,NO
yoshua_bengio,yoshua_bengio_17.txt,unknown,yoshua_bengio_10.txt,YES
michael_jordan,michael_jordan_2_2.txt,unknown,robert_tibshirani_3_9.txt,NO
zoubin_ghahramani,zoubin_ghahramani_14.txt,unknown,xiaojin_zhu_2_5.txt,NO
bernard_scholkopf,bernard_scholkopf_2_8.txt,unknown,tom_mitchell_2_3.txt,NO
vapnik,vapnik_2_7.txt,unknown,vapnik_2.txt,YES
radford_neal,radford_neal_2_4.txt,unknown,radford_neal_2_3.txt,YES
david_blei,david_blei_2_10.txt,unknown,david_blei_5.txt,YES
alex_smola,alex_smola_2_3.txt,unknown,alex_smola_3.txt,YES
lawrence_saul,lawrence_saul_19.txt,unknown,thorsten_joachims_5.txt,NO
tom_mitchell,tom_mitchell_2_5.txt,unknown,geoffrey_hinton_6.txt,NO
lawrence_saul,lawrence_saul_2_6.txt,unknown,lawrence_saul_8.txt,YES
thomas_l_griffiths,thomas_l_griffiths_5.txt,unknown,thomas_l_griffiths_1.txt,YES
yann_lecun,yann_lecun_5.txt,unknown,radford_neal_2_4.txt,NO
trevor_hastie,trevor_hastie_11.txt,unknown,trevor_hastie_2_9.txt,YES
yoshua_bengio,yoshua_bengio_4.txt,unknown,yoshua_bengio_10.txt,YES
geoffrey_hinton,geoffrey_hinton_3_1.txt,unknown,geoffrey_hinton_11.txt,YES
david_blei,david_blei_4.txt,unknown,yann_lecun_17.txt,NO
lawrence_saul,lawrence_saul_16.txt,unknown,thorsten_joachims_5.txt,NO
trevor_hastie,trevor_hastie_1.txt,unknown,trevor_hastie_2_9.txt,YES
radford_neal,radford_neal_2_6.txt,unknown,yoshua_bengio_4.txt,NO
trevor_hastie,trevor_hastie_2_10.txt,unknown,trevor_hastie_2_9.txt,YES
yoshua_bengio,yoshua_bengio_21.txt,unknown,yoshua_bengio_10.txt,YES
alex_smola,alex_smola_10.txt,unknown,alex_smola_3.txt,YES
alex_smola,alex_smola_3_2.txt,unknown,alex_smola_3.txt,YES
bernard_scholkopf,bernard_scholkopf_5.txt,unknown,bernard_scholkopf_21.txt,YES
andrew_y_ng,andrew_y_ng_2_5.txt,unknown,michael_jordan_18.txt,NO
lawrence_saul,lawrence_saul_3.txt,unknown,lawrence_saul_8.txt,YES
robert_tibshirani,robert_tibshirani_3_9.txt,unknown,robert_tibshirani_8.txt,YES
tom_mitchell,tom_mitchell_2_8.txt,unknown,tom_mitchell_11.txt,YES
tom_mitchell,tom_mitchell_3_6.txt,unknown,geoffrey_hinton_6.txt,NO
david_blei,david_blei_22.txt,unknown,david_blei_5.txt,YES
xiaojin_zhu,xiaojin_zhu_14.txt,unknown,yee_whye_teh_1.txt,NO
bernard_scholkopf,bernard_scholkopf_2_8.txt,unknown,bernard_scholkopf_21.txt,YES
michael_jordan,michael_jordan_2_8.txt,unknown,michael_jordan_18.txt,YES
robert_tibshirani,robert_tibshirani_6.txt,unknown,robert_tibshirani_8.txt,YES
andrew_y_ng,andrew_y_ng_19.txt,unknown,andrew_y_ng_11.txt,YES
vapnik,vapnik_2_2.txt,unknown,vapnik_2.txt,YES
trevor_hastie,trevor_hastie_2_9.txt,unknown,alex_smola_3.txt,NO
lawrence_saul,lawrence_saul_2_8.txt,unknown,lawrence_saul_8.txt,YES
robert_tibshirani,robert_tibshirani_11.txt,unknown,vapnik_14.txt,NO
yann_lecun,yann_lecun_7.txt,unknown,radford_neal_2_4.txt,NO
lawrence_saul,lawrence_saul_3.txt,unknown,thorsten_joachims_5.txt,NO
trevor_hastie,trevor_hastie_19.txt,unknown,trevor_hastie_2_9.txt,YES
alex_smola,alex_smola_2_9.txt,unknown,alex_smola_3.txt,YES
daphne_koller,daphne_koller_20.txt,unknown,andrew_y_ng_2_3.txt,NO
geoffrey_hinton,geoffrey_hinton_2_3.txt,unknown,geoffrey_hinton_11.txt,YES
trevor_hastie,trevor_hastie_2_10.txt,unknown,alex_smola_3.txt,NO
xiaojin_zhu,xiaojin_zhu_13.txt,unknown,yee_whye_teh_1.txt,NO
yee_whye_teh,yee_whye_teh_2_6.txt,unknown,bernard_scholkopf_14.txt,NO
vapnik,vapnik_15.txt,unknown,vapnik_2.txt,YES
vapnik,vapnik_2_7.txt,unknown,zoubin_ghahramani_15.txt,NO
geoffrey_hinton,geoffrey_hinton_10.txt,unknown,geoffrey_hinton_11.txt,YES
yann_lecun,yann_lecun_5.txt,unknown,yann_lecun_1.txt,YES
thomas_l_griffiths,thomas_l_griffiths_2_8.txt,unknown,david_blei_16.txt,NO
yee_whye_teh,yee_whye_teh_17.txt,unknown,bernard_scholkopf_14.txt,NO
lawrence_saul,lawrence_saul_17.txt,unknown,thorsten_joachims_5.txt,NO
thomas_l_griffiths,thomas_l_griffiths_17.txt,unknown,david_blei_16.txt,NO
yoshua_bengio,yoshua_bengio_19.txt,unknown,thomas_l_griffiths_6.txt,NO
andrew_y_ng,andrew_y_ng_2_10.txt,unknown,andrew_y_ng_11.txt,YES
vapnik,vapnik_16.txt,unknown,zoubin_ghahramani_15.txt,NO
zoubin_ghahramani,zoubin_ghahramani_3_5.txt,unknown,xiaojin_zhu_2_5.txt,NO
geoffrey_hinton,geoffrey_hinton_2_6.txt,unknown,daphne_koller_19.txt,NO
yoshua_bengio,yoshua_bengio_18.txt,unknown,yoshua_bengio_10.txt,YES
andrew_y_ng,andrew_y_ng_20.txt,unknown,andrew_y_ng_11.txt,YES
yee_whye_teh,yee_whye_teh_16.txt,unknown,bernard_scholkopf_14.txt,NO
xiaojin_zhu,xiaojin_zhu_9.txt,unknown,xiaojin_zhu_14.txt,YES
bernard_scholkopf,bernard_scholkopf_3_1.txt,unknown,tom_mitchell_2_3.txt,NO
xiaojin_zhu,xiaojin_zhu_1.txt,unknown,xiaojin_zhu_14.txt,YES
yee_whye_teh,yee_whye_teh_6.txt,unknown,bernard_scholkopf_14.txt,NO
lawrence_saul,lawrence_saul_1.txt,unknown,thorsten_joachims_5.txt,NO
zoubin_ghahramani,zoubin_ghahramani_7.txt,unknown,xiaojin_zhu_2_5.txt,NO
tom_mitchell,tom_mitchell_3_3.txt,unknown,tom_mitchell_11.txt,YES
alex_smola,alex_smola_14.txt,unknown,alex_smola_3.txt,YES
bernard_scholkopf,bernard_scholkopf_17.txt,unknown,bernard_scholkopf_21.txt,YES
daphne_koller,daphne_koller_6.txt,unknown,daphne_koller_11.txt,YES
yann_lecun,yann_lecun_9.txt,unknown,radford_neal_2_4.txt,NO
daphne_koller,daphne_koller_2_7.txt,unknown,andrew_y_ng_2_3.txt,NO
andrew_y_ng,andrew_y_ng_13.txt,unknown,andrew_y_ng_11.txt,YES
vapnik,vapnik_1.txt,unknown,zoubin_ghahramani_15.txt,NO
tom_mitchell,tom_mitchell_2_9.txt,unknown,tom_mitchell_11.txt,YES
yann_lecun,yann_lecun_2_6.txt,unknown,yann_lecun_1.txt,YES
thomas_l_griffiths,thomas_l_griffiths_16.txt,unknown,thomas_l_griffiths_1.txt,YES
robert_tibshirani,robert_tibshirani_2_6.txt,unknown,vapnik_14.txt,NO
geoffrey_hinton,geoffrey_hinton_3_2.txt,unknown,geoffrey_hinton_11.txt,YES
robert_tibshirani,robert_tibshirani_4.txt,unknown,vapnik_14.txt,NO
andrew_y_ng,andrew_y_ng_8.txt,unknown,michael_jordan_18.txt,NO
thorsten_joachims,thorsten_joachims_4_4.txt,unknown,lawrence_saul_15.txt,NO
geoffrey_hinton,geoffrey_hinton_21.txt,unknown,daphne_koller_19.txt,NO
radford_neal,radford_neal_3_6.txt,unknown,radford_neal_2_3.txt,YES
thomas_l_griffiths,thomas_l_griffiths_3.txt,unknown,david_blei_16.txt,NO
thomas_l_griffiths,thomas_l_griffiths_1.txt,unknown,david_blei_16.txt,NO
bernard_scholkopf,bernard_scholkopf_2_1.txt,unknown,bernard_scholkopf_21.txt,YES
tom_mitchell,tom_mitchell_10.txt,unknown,geoffrey_hinton_6.txt,NO
tom_mitchell,tom_mitchell_3_4.txt,unknown,geoffrey_hinton_6.txt,NO
michael_jordan,michael_jordan_9.txt,unknown,michael_jordan_18.txt,YES
geoffrey_hinton,geoffrey_hinton_11.txt,unknown,daphne_koller_19.txt,NO
thorsten_joachims,thorsten_joachims_4_3.txt,unknown,lawrence_saul_15.txt,NO
yee_whye_teh,yee_whye_teh_10.txt,unknown,yee_whye_teh_21.txt,YES
alex_smola,alex_smola_18.txt,unknown,trevor_hastie_3_2.txt,NO
david_blei,david_blei_18.txt,unknown,david_blei_5.txt,YES
robert_tibshirani,robert_tibshirani_17.txt,unknown,robert_tibshirani_8.txt,YES
yee_whye_teh,yee_whye_teh_16.txt,unknown,yee_whye_teh_21.txt,YES
thomas_l_griffiths,thomas_l_griffiths_14.txt,unknown,david_blei_16.txt,NO
vapnik,vapnik_22.txt,unknown,vapnik_2.txt,YES
geoffrey_hinton,geoffrey_hinton_5.txt,unknown,geoffrey_hinton_11.txt,YES
radford_neal,radford_neal_3_6.txt,unknown,yoshua_bengio_4.txt,NO
lawrence_saul,lawrence_saul_8.txt,unknown,thorsten_joachims_5.txt,NO
david_blei,david_blei_1.txt,unknown,yann_lecun_17.txt,NO
alex_smola,alex_smola_13.txt,unknown,trevor_hastie_3_2.txt,NO
yee_whye_teh,yee_whye_teh_12.txt,unknown,bernard_scholkopf_14.txt,NO
alex_smola,alex_smola_14.txt,unknown,trevor_hastie_3_2.txt,NO
thorsten_joachims,thorsten_joachims_3_10.txt,unknown,thorsten_joachims_17.txt,YES
tom_mitchell,tom_mitchell_10.txt,unknown,tom_mitchell_11.txt,YES
yoshua_bengio,yoshua_bengio_5.txt,unknown,thomas_l_griffiths_6.txt,NO
thorsten_joachims,thorsten_joachims_3_10.txt,unknown,lawrence_saul_15.txt,NO
tom_mitchell,tom_mitchell_2_7.txt,unknown,geoffrey_hinton_6.txt,NO
zoubin_ghahramani,zoubin_ghahramani_2_6.txt,unknown,zoubin_ghahramani_3_1.txt,YES
tom_mitchell,tom_mitchell_6.txt,unknown,tom_mitchell_11.txt,YES
michael_jordan,michael_jordan_2_1.txt,unknown,robert_tibshirani_3_9.txt,NO
andrew_y_ng,andrew_y_ng_2_10.txt,unknown,michael_jordan_18.txt,NO
michael_jordan,michael_jordan_2.txt,unknown,michael_jordan_18.txt,YES
tom_mitchell,tom_mitchell_14.txt,unknown,tom_mitchell_11.txt,YES
andrew_y_ng,andrew_y_ng_18.txt,unknown,michael_jordan_18.txt,NO
vapnik,vapnik_2_2.txt,unknown,zoubin_ghahramani_15.txt,NO
andrew_y_ng,andrew_y_ng_14.txt,unknown,andrew_y_ng_11.txt,YES
yee_whye_teh,yee_whye_teh_8.txt,unknown,bernard_scholkopf_14.txt,NO
tom_mitchell,tom_mitchell_2_7.txt,unknown,tom_mitchell_11.txt,YES
zoubin_ghahramani,zoubin_ghahramani_11.txt,unknown,zoubin_ghahramani_3_1.txt,YES
david_blei,david_blei_2_6.txt,unknown,david_blei_5.txt,YES
yee_whye_teh,yee_whye_teh_4.txt,unknown,yee_whye_teh_21.txt,YES
xiaojin_zhu,xiaojin_zhu_11.txt,unknown,yee_whye_teh_1.txt,NO
vapnik,vapnik_14.txt,unknown,vapnik_2.txt,YES
geoffrey_hinton,geoffrey_hinton_3_1.txt,unknown,daphne_koller_19.txt,NO
andrew_y_ng,andrew_y_ng_3.txt,unknown,andrew_y_ng_11.txt,YES
yoshua_bengio,yoshua_bengio_2.txt,unknown,yoshua_bengio_10.txt,YES
xiaojin_zhu,xiaojin_zhu_8.txt,unknown,xiaojin_zhu_14.txt,YES
vapnik,vapnik_9.txt,unknown,vapnik_2.txt,YES
thorsten_joachims,thorsten_joachims_4.txt,unknown,thorsten_joachims_17.txt,YES
thomas_l_griffiths,thomas_l_griffiths_6.txt,unknown,thomas_l_griffiths_1.txt,YES
bernard_scholkopf,bernard_scholkopf_12.txt,unknown,bernard_scholkopf_21.txt,YES
yee_whye_teh,yee_whye_teh_21.txt,unknown,bernard_scholkopf_14.txt,NO
xiaojin_zhu,xiaojin_zhu_2_9.txt,unknown,yee_whye_teh_1.txt,NO
trevor_hastie,trevor_hastie_16.txt,unknown,trevor_hastie_2_9.txt,YES
robert_tibshirani,robert_tibshirani_17.txt,unknown,vapnik_14.txt,NO
trevor_hastie,trevor_hastie_2_3.txt,unknown,alex_smola_3.txt,NO
thorsten_joachims,thorsten_joachims_6.txt,unknown,thorsten_joachims_17.txt,YES
david_blei,david_blei_21.txt,unknown,yann_lecun_17.txt,NO
andrew_y_ng,andrew_y_ng_1.txt,unknown,michael_jordan_18.txt,NO
lawrence_saul,lawrence_saul_14.txt,unknown,lawrence_saul_8.txt,YES
tom_mitchell,tom_mitchell_6.txt,unknown,geoffrey_hinton_6.txt,NO
vapnik,vapnik_16.txt,unknown,vapnik_2.txt,YES
thorsten_joachims,thorsten_joachims_3_8.txt,unknown,lawrence_saul_15.txt,NO
david_blei,david_blei_21.txt,unknown,david_blei_5.txt,YES
zoubin_ghahramani,zoubin_ghahramani_2_8.txt,unknown,xiaojin_zhu_2_5.txt,NO
thorsten_joachims,thorsten_joachims_16.txt,unknown,lawrence_saul_15.txt,NO
michael_jordan,michael_jordan_2_3.txt,unknown,robert_tibshirani_3_9.txt,NO
thorsten_joachims,thorsten_joachims_3_8.txt,unknown,thorsten_joachims_17.txt,YES
radford_neal,radford_neal_9.txt,unknown,radford_neal_2_3.txt,YES
zoubin_ghahramani,zoubin_ghahramani_3_9.txt,unknown,xiaojin_zhu_2_5.txt,NO
radford_neal,radford_neal_17.txt,unknown,yoshua_bengio_4.txt,NO
thomas_l_griffiths,thomas_l_griffiths_2_7.txt,unknown,thomas_l_griffiths_1.txt,YES
