Author,Known_paper,Unknown_paper,Is_same_author
yoshua_bengio,yoshua_bengio_4.txt,unknown,yoshua_bengio_2_6.txt,YES
bernard_scholkopf,bernard_scholkopf_2.txt,unknown,bernard_scholkopf_1.txt,YES
andrew_y_ng,andrew_y_ng_2_2.txt,unknown,andrew_y_ng_6.txt,YES
radford_neal,radford_neal_2.txt,unknown,radford_neal_3_9.txt,YES
yoshua_bengio,yoshua_bengio_10.txt,unknown,yoshua_bengio_2_6.txt,YES
lawrence_saul,lawrence_saul_8.txt,unknown,lawrence_saul_1.txt,YES
david_blei,david_blei_1.txt,unknown,david_blei_16.txt,YES
yee_whye_teh,yee_whye_teh_8.txt,unknown,yee_whye_teh_14.txt,YES
trevor_hastie,trevor_hastie_3_1.txt,unknown,andrew_y_ng_2_2.txt,NO
trevor_hastie,trevor_hastie_3_7.txt,unknown,andrew_y_ng_2_2.txt,NO
thomas_l_griffiths,thomas_l_griffiths_2.txt,unknown,radford_neal_19.txt,NO
david_blei,david_blei_2_9.txt,unknown,xiaojin_zhu_2_2.txt,NO
yoshua_bengio,yoshua_bengio_2.txt,unknown,zoubin_ghahramani_3_9.txt,NO
lawrence_saul,lawrence_saul_18.txt,unknown,robert_tibshirani_5_2.txt,NO
tom_mitchell,tom_mitchell_3_3.txt,unknown,david_blei_9.txt,NO
thomas_l_griffiths,thomas_l_griffiths_21.txt,unknown,radford_neal_19.txt,NO
lawrence_saul,lawrence_saul_7.txt,unknown,robert_tibshirani_5_2.txt,NO
yee_whye_teh,yee_whye_teh_15.txt,unknown,alex_smola_13.txt,NO
daphne_koller,daphne_koller_3_4.txt,unknown,yoshua_bengio_19.txt,NO
radford_neal,radford_neal_3_8.txt,unknown,tom_mitchell_2_9.txt,NO
yoshua_bengio,yoshua_bengio_22.txt,unknown,zoubin_ghahramani_3_9.txt,NO
lawrence_saul,lawrence_saul_10.txt,unknown,robert_tibshirani_5_2.txt,NO
yee_whye_teh,yee_whye_teh_4.txt,unknown,alex_smola_13.txt,NO
vapnik,vapnik_2_7.txt,unknown,lawrence_saul_2_6.txt,NO
xiaojin_zhu,xiaojin_zhu_2_4.txt,unknown,michael_jordan_19.txt,NO
daphne_koller,daphne_koller_2_7.txt,unknown,yoshua_bengio_19.txt,NO
xiaojin_zhu,xiaojin_zhu_7.txt,unknown,michael_jordan_19.txt,NO
alex_smola,alex_smola_7.txt,unknown,thorsten_joachims_16.txt,NO
zoubin_ghahramani,zoubin_ghahramani_5.txt,unknown,yee_whye_teh_11.txt,NO
thomas_l_griffiths,thomas_l_griffiths_3.txt,unknown,radford_neal_19.txt,NO
thorsten_joachims,thorsten_joachims_5.txt,unknown,bernard_scholkopf_2_8.txt,NO
yee_whye_teh,yee_whye_teh_12.txt,unknown,alex_smola_13.txt,NO
yoshua_bengio,yoshua_bengio_13.txt,unknown,zoubin_ghahramani_3_9.txt,NO
thorsten_joachims,thorsten_joachims_3_6.txt,unknown,bernard_scholkopf_2_8.txt,NO
geoffrey_hinton,geoffrey_hinton_2_4.txt,unknown,trevor_hastie_2_9.txt,NO
zoubin_ghahramani,zoubin_ghahramani_14.txt,unknown,yee_whye_teh_11.txt,NO
yann_lecun,yann_lecun_8.txt,unknown,thomas_l_griffiths_15.txt,NO
robert_tibshirani,robert_tibshirani_3_1.txt,unknown,geoffrey_hinton_2_3.txt,NO
daphne_koller,daphne_koller_2_6.txt,unknown,yoshua_bengio_19.txt,NO
bernard_scholkopf,bernard_scholkopf_14.txt,unknown,daphne_koller_3_6.txt,NO
michael_jordan,michael_jordan_11.txt,unknown,vapnik_2_10.txt,NO
david_blei,david_blei_2_2.txt,unknown,xiaojin_zhu_2_2.txt,NO
andrew_y_ng,andrew_y_ng_20.txt,unknown,yann_lecun_18.txt,NO
geoffrey_hinton,geoffrey_hinton_8.txt,unknown,trevor_hastie_2_9.txt,NO
andrew_y_ng,andrew_y_ng_18.txt,unknown,yann_lecun_18.txt,NO
tom_mitchell,tom_mitchell_2_10.txt,unknown,david_blei_9.txt,NO
thorsten_joachims,thorsten_joachims_10.txt,unknown,bernard_scholkopf_2_8.txt,NO
alex_smola,alex_smola_16.txt,unknown,thorsten_joachims_16.txt,NO
radford_neal,radford_neal_3_9.txt,unknown,tom_mitchell_2_9.txt,NO
andrew_y_ng,andrew_y_ng_17.txt,unknown,yann_lecun_18.txt,NO
vapnik,vapnik_2.txt,unknown,lawrence_saul_2_6.txt,NO
yann_lecun,yann_lecun_20.txt,unknown,thomas_l_griffiths_15.txt,NO
radford_neal,radford_neal_2_3.txt,unknown,tom_mitchell_2_9.txt,NO
geoffrey_hinton,geoffrey_hinton_5.txt,unknown,trevor_hastie_2_9.txt,NO
xiaojin_zhu,xiaojin_zhu_8.txt,unknown,michael_jordan_19.txt,NO
david_blei,david_blei_2_7.txt,unknown,xiaojin_zhu_2_2.txt,NO
zoubin_ghahramani,zoubin_ghahramani_7.txt,unknown,yee_whye_teh_11.txt,NO
yann_lecun,yann_lecun_2_9.txt,unknown,thomas_l_griffiths_15.txt,NO
trevor_hastie,trevor_hastie_18.txt,unknown,andrew_y_ng_2_2.txt,NO
vapnik,vapnik_15.txt,unknown,lawrence_saul_2_6.txt,NO
robert_tibshirani,robert_tibshirani_5.txt,unknown,geoffrey_hinton_2_3.txt,NO
michael_jordan,michael_jordan_6.txt,unknown,vapnik_2_10.txt,NO
tom_mitchell,tom_mitchell_3_6.txt,unknown,david_blei_9.txt,NO
bernard_scholkopf,bernard_scholkopf_2_1.txt,unknown,daphne_koller_3_6.txt,NO
michael_jordan,michael_jordan_7.txt,unknown,vapnik_2_10.txt,NO
alex_smola,alex_smola_3_2.txt,unknown,thorsten_joachims_16.txt,NO
bernard_scholkopf,bernard_scholkopf_2_6.txt,unknown,daphne_koller_3_6.txt,NO
robert_tibshirani,robert_tibshirani_3_9.txt,unknown,geoffrey_hinton_2_3.txt,NO
